"Original_country_name_in_FUBC_report","Original_crop_name_in_FUBC_report","Year","Year_for_FAO_area","FAO_area_ha","IFA_area_ha","FAO_area_used_Yes_No","IFA_N_t","IFA_P2O5_t","IFA_K2O_t","Comment","Survey_respondent","ISO3_code","Country","Crop","Crop_UNFAO","Crop_UNFAO_aggregated","Crop_for_final_IFA_reporting"
"Malaysia","Maize","2018",2018,9548,NA,"Yes",710.517525958665,456.306256030247,659.167380898568,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MYS","Malaysia","Maize","Maize","Maize","Maize"
"Mali","Maize","2017/18",2017,1233008,1232600,"No",63798,14452,14452,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Maize","Maize","Maize","Maize"
"Mali","Cotton","2017/18",2017,703652,703700,"No",35790,29491,24340,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Mali","Rice","2017/18",2017,767874,767900,"No",36820,16301,1391,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Rice","Rice, paddy","Rice, paddy","Rice"
"Mali","Mil - Sorghum","2017/18",2017,3741715,3741700,"No",2444,2444,2444,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Mil - Sorghum","Sorghum","Sorghum","Other cereals"
"Mali","Sugar cane","2017/18",2017,5053,4800,"No",1164,445,677,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Sugar cane","Sugar cane","Sugar cane","Sugar cane"
"Mali","Wheat","2017/18",2017,4496,7000,"No",324,135,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Wheat","Wheat","Wheat","Wheat"
"Mali","Pulses","2017/18",2017,470852,1091100,"No",948,1978,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Pulses","Pulses","Pulses","Pulses"
"Mali","Fruits and vegetables","2017/18",2017,326904,183600,"No",6340,1230,1640,"FAO area for Fruits, vegetables, citrus fruits","AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Fruits and vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Mali","Roots and Tubers, Total","2017/18",2017,82682,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Roots and Tubers, Total","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Mali","Sugar beet","2017/18",2017,470,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Sugar beet","Sugar beet","Sugar beet","Sugar beet"
"Mali","Tea","2017/18",2017,97,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Tea","Tea","Tea","Tea"
"Mali","Treenuts, Total","2017/18",2017,41139,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Treenuts, Total","Treenuts, Total","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Mali","Soybeans","2017/18",2017,13874,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Soybeans","Soybeans","Soybeans","Soybeans"
"Mali","Other cereals","2017/18",2017,56198,NA,"No",NA,NA,NA,"I subtracted mil and sorghum from FAO area","AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Other cereals","Other cereals","Other cereals","Other cereals"
"Mali","Other Oil Crops","2017/18",2017,475350,NA,"No",NA,NA,NA,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","MLI","Mali","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Mexico","Fruit Primary","2018",2018,1514399,NA,"Yes",169521.962175864,114194.75554262,93511.1153200172,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Fruit Primary","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Mexico","Oil palm fruit","2018",2018,72841,NA,"Yes",9934.08885598604,8476.3829786851,5784.24130520179,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Oil palm","Oil palm fruit","Oil palm fruit","Oil palm"
"Mexico","Other cereals","2018",2018,1717278,NA,"Yes",35374.1688669549,5659.39552715578,411.940605049309,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Other cereals","Other cereals","Other cereals","Other cereals"
"Mexico","Other Oil Crops","2018",2018,383628,NA,"Yes",7161.08910081387,1833.08609303639,250.177754402902,"Based on 2014 fertilizer application rates and 2018 FAO harvested area. Includes Rapeseed.","IFA estimates","MEX","Mexico","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Mexico","Rice, paddy","2018",2018,45150,NA,"Yes",7818.16289857972,4002.56594512999,2458.19786486166,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Rice, paddy","Rice, paddy","Rice, paddy","Rice"
"Mexico","Roots and Tubers, Total","2018",2018,72931,NA,"Yes",8871.03483201019,4827.3472991055,5398.17338754233,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Roots and Tubers, Total","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Mexico","Seed cotton","2018",2018,240580,NA,"Yes",13982.4370968171,8948.01427132731,4884.86411035434,"Based on 2014 fertilizer application rates and 2018 FAO harvested area. Area refers to cotton; nutrient quantities refers to fiber crops.","IFA estimates","MEX","Mexico","Seed cotton","Cottonseed","Cottonseed","Cottonseed"
"Mexico","Soybeans","2018",2018,190628,NA,"Yes",0,6895.44635433013,2823.25084089393,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Soybeans","Soybeans","Soybeans","Soybeans"
"Mexico","Sugar cane and Sugar beet","2018",2018,786151,NA,"Yes",98494.2647213302,46498.3363925759,78973.021734704,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Sugar cane and Sugar beet","Sugar cane and Sugar beet","Sugar beet","Sugar beet"
"Mexico","Vegetables Primary","2018",2018,703734,NA,"Yes",82963.996948052,57919.1289153224,44793.5533940826,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Vegetables Primary","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Mexico","Wheat","2018",2018,541345,NA,"Yes",61133.7132524873,10703.2754469111,2417.83003893207,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Wheat","Wheat","Wheat","Wheat"
"Mexico","Grassland","2018",2018,80279000,NA,"Yes",0,0,0,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Grassland","Grassland","Grassland","Grassland"
"Mexico","Residual","2018",2018,3373220,NA,"Yes",125842.907321208,51953.236327024,24486.6651194098,"Based on 2014 fertilizer application rates and 2018 FAO harvested area. The residual area includes Citrus Fruit, Cocoa, Coffee, Maize green, Pulses and Treenuts.","IFA estimates","MEX","Mexico","Residual","Residual","Residual","Residual"
"Mexico","Maize","2018",2018,7122562,NA,"Yes",878802.173929898,184389.028906776,23906.9685245479,"Based on 2014 fertilizer application rates and 2018 FAO harvested area","IFA estimates","MEX","Mexico","Maize","Maize","Maize","Maize"
"Morocco","Maize","2018",2019,63292,NA,"Yes",4680.61089520331,2385.32393306313,480.69138028862,"Based on 2014 fertilizer application rates and 2019 FAO harvested area","IFA estimates","MAR","Morocco","Maize","Maize","Maize","Maize"
"Morocco","Wheat","2018",2019,2505987,NA,"Yes",77680.0477007099,46307.2968404969,12764.969648628,"Based on 2014 fertilizer application rates and 2019 FAO harvested area","IFA estimates","MAR","Morocco","Wheat","Wheat","Wheat","Wheat"
"Morocco","Rice","2018",2019,7973,NA,"Yes",887.104939851907,301.100753502163,162.911191626116,"Based on 2014 fertilizer application rates and 2019 FAO harvested area","IFA estimates","MAR","Morocco","Rice","Rice, paddy","Rice, paddy","Rice"
"Morocco","Oth Cereals","2018",2019,1076488,NA,"Yes",24188.8030761821,11897.1367081922,2345.83500182979,"Based on 2014 fertilizer application rates and 2019 FAO harvested area","IFA estimates","MAR","Morocco","Oth Cereals","Other cereals","Other cereals","Other cereals"
"Morocco","Oth Oilseeds","2018",2019,1113240,NA,"Yes",8039.37188743841,6558.15704558884,2987.97797679793,"Based on 2014 fertilizer application rates and 2019 FAO harvested area. Includes Rapeseed.","IFA estimates","MAR","Morocco","Oth Oilseeds","Oth Oilseeds","Other oil Crops","Other oil crops"
"Morocco","Sugar beet and Sugar cane","2018",2019,68477,NA,"Yes",10681.0988951622,5718.01046792288,5033.28981641737,"Based on 2014 fertilizer application rates and 2019 FAO harvested area","IFA estimates","MAR","Morocco","Sugar beet and Sugar cane","Sugar crops nes","Sugar crops nes","Residual"
"Morocco","Roots/Tubers","2018",2019,62943,NA,"Yes",5801.16636802118,4259.09692443324,4373.92472667455,"Based on 2014 fertilizer application rates and 2019 FAO harvested area","IFA estimates","MAR","Morocco","Roots/Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Morocco","Fruits","2018",2019,461501,NA,"Yes",43482.8261472608,27461.6738225227,46533.3940255206,"Based on 2014 fertilizer application rates and 2019 FAO harvested area","IFA estimates","MAR","Morocco","Fruits","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Morocco","Vegetables","2018",2019,142944,NA,"Yes",19475.0073987727,13617.2852563327,13285.1946462198,"Based on 2014 fertilizer application rates and 2019 FAO harvested area","IFA estimates","MAR","Morocco","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Morocco","Residual","2018",2019,739340,NA,"Yes",16583.9626913974,13594.9182479453,2031.81158599721,"Based on 2014 fertilizer application rates and 2019 FAO harvested area. The residual area includes Citrus Fruit, Cotton, Soybeans, Pulses and Treenuts.","IFA estimates","MAR","Morocco","Residual","Residual","Residual","Residual"
"Myanmar","Maize Grain","2017",2017,500630,347215,"No",4847.801,3161.61,5058.575,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Maize Grain","Maize","Maize","Maize"
"Myanmar","Wheat","2017",2017,65448,65474,"No",914.1453,596.1817,397.4545,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Wheat","Wheat","Wheat","Wheat"
"Myanmar","Rice","2017",2017,6945982,7259228,"No",135137.4,66099.81,88133.08,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Rice","Rice, paddy","Rice, paddy","Rice"
"Myanmar","Maize, Green (silage, bioenergy)","2017",2017,NA,504673,"No",4697.482,2297.682,3063.575,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Maize, Green (silage, bioenergy)","Maize, green","Maize, green","Maize green"
"Myanmar","Other Cereals","2017",2017,447148,9615,"No",89.49616,43.77529,58.36706,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Other Cereals","Other cereals","Other cereals","Other cereals"
"Myanmar","Soybeans","2017",2017,139743,139859,"No",1301.804,1910.255,3396.01,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Soybeans","Soybeans","Soybeans","Soybeans"
"Myanmar","Oil Palm","2017",2017,NA,162104,"No",1207.088,1180.847,1180.847,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Oil Palm","Oil palm fruit","Oil palm fruit","Oil palm"
"Myanmar","Rapeseed / Canola","2017",2017,NA,2283,"No",17.00008,20.78814,13.85876,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Rapeseed / Canola","Rapeseed","Rapeseed","Rapeseed"
"Myanmar","Other Oil Crops","2017",2017,2899745,309534,"No",2132.039,1240.14,450.9601,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Myanmar","Cotton","2017",2017,183904,224623,"No",2718.02,613.5999,818.1331,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Myanmar","Sugar Beet","2017",2017,NA,NA,"No",0,0,0,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Sugar Beet","Sugar beet","Sugar beet","Sugar beet"
"Myanmar","Sugar Cane","2017",2017,163256,294855,"No",5489.004,4027.259,14319.14,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Sugar Cane","Sugar cane","Sugar cane","Sugar cane"
"Myanmar","Tea","2017",2017,88808,96566,"No",107.86,633.0915,1172.392,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Tea","Tea","Tea","Tea"
"Myanmar","Coffee","2017",2017,12394,19667,"No",36.61198,268.6205,238.7738,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Coffee","Coffee, green","Coffee, green","Coffee green"
"Myanmar","Cocoa","2017",2017,NA,NA,"No",0,0,0,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Cocoa","Cocoa, beans","Cocoa, beans","Residual"
"Myanmar","Roots & Tubers (Potato)","2017",2017,32705,32725,"No",609.2068,595.9632,397.3088,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Roots & Tubers (Potato)","Potato","Potato","Roots/tubers"
"Myanmar","Fruits & Treenuts","2017",2017,491056,610098,"No",3407.265,1111.065,3999.833,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Myanmar","Vegetables","2017",2017,379657,551937,"No",7706.122,2613.38,12061.76,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Myanmar","Pulses","2017",2017,4355336,4441085,"No",9920.999,32351.08,26959.24,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Pulses","Pulses","Pulses","Pulses"
"Myanmar","Grassland","2017",2017,NA,NA,"No",0,0,0,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Grassland","Grassland","Grassland","Grassland"
"Myanmar","Other Crop 1 (Garlic)","2017",2017,27674,27700,"No",386.7463,252.2258,168.1505,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Other Crop 1 (Garlic)","Garlic","Garlic","Residual"
"Myanmar","Other Crop 2 (Onion)","2017",2017,69779,70267,"No",1308.087,1279.65,853.1,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Other Crop 2 (Onion)","Onion","Onion","Vegetables"
"Myanmar","Residual","2017",2017,NA,NA,"No",NA,NA,NA,NA,"Myanmar Agriculture at a Glance published by Department of Planning of Ministry of Agriculture, Livestock and Irrigation (data provided by Dr. Su Su Win, Department of Agricultural Research (DAR) of Myanmar)","MMR","Myanmar","Residual","Residual","Residual","Residual"
"Netherlands","Wheat","2017/18",2018,111660,128000,"No",20352,256,640,NA,"Fertilizers Europe","NLD","Netherlands","Wheat","Wheat","Wheat","Wheat"
"Netherlands","Grain maize, including corn cob maize","2017/18",2018,13760,19000,"No",665,114,190,NA,"Fertilizers Europe","NLD","Netherlands","Grain maize, including corn cob maize","Maize","Maize","Maize"
"Netherlands","Green maize","2017/18",2018,0,229000,"No",11375,1170,722,"Silage maize + Maize for biogas","Fertilizers Europe","NLD","Netherlands","Green maize","Maize, green","Maize, green","Maize green"
"Netherlands","Other cereals","2017/18",2018,40960,39000,"No",2184,74,195,"Barley, rye, triticale, oats, rice","Fertilizers Europe","NLD","Netherlands","Other cereals","Other cereals","Other cereals","Other cereals"
"Netherlands","Oilseed rape","2017/18",2018,2020,2000,"No",350,30,46,NA,"Fertilizers Europe","NLD","Netherlands","Oilseed rape","Rapeseed","Rapeseed","Rapeseed"
"Netherlands","Other oil crops","2017/18",2018,1840,1000,"No",40,20,20,"Sunflower, soya, linseed","Fertilizers Europe","NLD","Netherlands","Other oil crops","Other oil crops","Other oil Crops","Other oil crops"
"Netherlands","Sugar beet","2017/18",2018,85200,71000,"No",9230,1775,2840,NA,"Fertilizers Europe","NLD","Netherlands","Sugar beet","Sugar beet","Sugar beet","Sugar beet"
"Netherlands","Fruits & Treenuts","2017/18",2018,21210,20000,"No",1160,480,1300,"nuts, herbs, bushes, vineyards","Fertilizers Europe","NLD","Netherlands","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Netherlands","Vegetables","2017/18",2018,86170,38000,"No",5700,1330,3230,NA,"Fertilizers Europe","NLD","Netherlands","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Netherlands","Pulses (peas, beans)","2017/18",2018,2070,2000,"No",58,50,200,NA,"Fertilizers Europe","NLD","Netherlands","Pulses (peas, beans)","Pulses (peas, beans)","Pulses","Pulses"
"Netherlands","Potato","2017/18",2018,164600,158000,"No",22910,7900,23700,"Data for potatoes can be used as proxy for Roots and tubers","Fertilizers Europe","NLD","Netherlands","Potato","Potato","Potato","Roots/tubers"
"Netherlands","Total Grassland","2017/18",2018,987000,975000,"No",140400,0,2808,NA,"Fertilizers Europe","NLD","Netherlands","Total Grassland","Grassland","Grassland","Grassland"
"Netherlands","Fertilized forests","2017/18",2018,NA,0,"No",0,0,0,NA,"Fertilizers Europe","NLD","Netherlands","Fertilized forests","Forestry","Forestry","Residual"
"Netherlands","Other crops","2017/18",2018,NA,8000,"No",150,43,217,"Tobacco, poppy, fodder (legumes), fodder (other), short rotation coppice, perenial herbaceous crops","Fertilizers Europe","NLD","Netherlands","Other crops","Other crops","Other crops","Residual"
"New Zealand","Grassland (Dairy)","2016/17",2017,NA,2101716,"No",230072,112304,63386,NA,"Fertilizer NZ","NZL","New Zealand","Grassland (Dairy)","Grassland","Grassland","Grassland"
"New Zealand","Grassland (Sheep & Beef )","2016/17",2017,NA,7213628,"No",82764,150151,41363,NA,"Fertilizer NZ","NZL","New Zealand","Grassland (Sheep & Beef )","Grassland","Grassland","Grassland"
"New Zealand","Grassland (Deer)","2016/17",2017,NA,202587,"No",3318,4902,1571,NA,"Fertilizer NZ","NZL","New Zealand","Grassland (Deer)","Grassland","Grassland","Grassland"
"New Zealand","Grain and other crops","2016/17",2017,NA,92680,"No",23498,12663,7559,NA,"Fertilizer NZ","NZL","New Zealand","Grain and other crops","Other cereals","Other cereals","Other cereals"
"New Zealand","Grain mixed sheep & Beef","2016/17",2017,NA,54735,"No",9106,4904,2443,NA,"Fertilizer NZ","NZL","New Zealand","Grain mixed sheep & Beef","Other cereals","Other cereals","Other cereals"
"New Zealand","Vegetables (including root & tuber veg)","2016/17",2017,46407,45201,"No",5999,4636,4625,"The FAO area includes Roots and tubers","Fertilizer NZ","NZL","New Zealand","Vegetables (including root & tuber veg)","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"New Zealand","Fruits & Treenuts","2016/17",2017,71338,71608,"No",2970,3499,4260,NA,"Fertilizer NZ","NZL","New Zealand","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"New Zealand","Forestry","2016/17",2017,NA,1671799,"No",887,1334,404,NA,"Fertilizer NZ","NZL","New Zealand","Forestry","Forestry","Forestry","Residual"
"New Zealand","Amenity Horticulture","2016/17",2017,NA,3501,"No",258,266,264,NA,"Fertilizer NZ","NZL","New Zealand","Amenity Horticulture","Amenity Horticulture","Amenity Horticulture","Residual"
"New Zealand","Residual","2016/17",2017,NA,198216,"No",1309,1036,402,NA,"Fertilizer NZ","NZL","New Zealand","Residual","Residual","Residual","Residual"
"Nigeria","RIce","2016/17",2017,5627700,3899000,"No",32674,7563,7563,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","RIce","Rice, paddy","Rice, paddy","Rice"
"Nigeria","Maize","2016/17",2017,6540000,5961000,"No",54731,12691,12691,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Maize","Maize","Maize","Maize"
"Nigeria","Soybean","2016/17",2017,1119660,1120000,"No",13018,3388,3021,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Soybean","Soybeans","Soybeans","Soybeans"
"Nigeria","Millet","2016/17",2017,1800069,1800000,"No",20339,4657,4657,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Millet","Millet","Millet","Other cereals"
"Nigeria","Cassava","2016/17",2017,6429092,8929000,"No",37282,9878,8975,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Cassava","Cassava","Cassava","Roots/tubers"
"Nigeria","Yam","2016/17",2017,6446110,6446000,"No",17690,4690,4401,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Yam","Yam","Yam","Roots/tubers"
"Nigeria","Cocoyam / Taro","2016/17",2017,776405,1066000,"No",2461,673,641,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Cocoyam / Taro","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Nigeria","Sorghum","2016/17",2017,5820000,5666000,"No",86910,20061,20061,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Sorghum","Sorghum","Sorghum","Other cereals"
"Nigeria","Cotton","2016/17",2017,380643,556000,"No",7942,1822,1822,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Nigeria","Ginger","2016/17",2017,96059,96000,"No",2082,433,380,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Ginger","Ginger","Ginger","Residual"
"Nigeria","Ground nut","2016/17",2017,3596850,3597000,"No",37850,9203,8903,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Ground nut","Ground nut","Ground nut","Residual"
"Nigeria","Residual","2016/17",2017,20727575,8929000,"Yes",38972,10278,9038,NA,"AfricaFertilizer.Org initiative within the International Fertilizer Development Center","NGA","Nigeria","Residual","Residual","Residual","Residual"
"Norway","Wheat","2016/17",2017,75755,74000,"No",8880,2516,2590,NA,"Fertilizers Europe","NOR","Norway","Wheat","Wheat","Wheat","Wheat"
"Norway","Grain maize, including corn cob maize","2016/17",2017,NA,0,"No",0,0,0,NA,"Fertilizers Europe","NOR","Norway","Grain maize, including corn cob maize","Maize","Maize","Maize"
"Norway","Green maize","2016/17",2017,40,0,"No",0,0,0,NA,"Fertilizers Europe","NOR","Norway","Green maize","Maize, green","Maize, green","Maize green"
"Norway","Other cereals","2016/17",2017,210847,210000,"No",21000,6601,6930,"Barley, rye, triticale, oats, rice","Fertilizers Europe","NOR","Norway","Other cereals","Other cereals","Other cereals","Other cereals"
"Norway","Oilseed rape","2016/17",2017,2312,2000,"No",200,46,76,NA,"Fertilizers Europe","NOR","Norway","Oilseed rape","Rapeseed","Rapeseed","Rapeseed"
"Norway","Other oil crops","2016/17",2017,NA,0,"No",0,0,0,"Sunflower, soya, linseed","Fertilizers Europe","NOR","Norway","Other oil crops","Other oil crops","Other oil Crops","Other oil crops"
"Norway","Sugar beet","2016/17",2017,NA,0,"No",0,0,0,NA,"Fertilizers Europe","NOR","Norway","Sugar beet","Sugar beet","Sugar beet","Sugar beet"
"Norway","Fruits & Treenuts","2016/17",2017,4283,0,"No",0,0,0,"nuts, herbs, bushes, vineyards","Fertilizers Europe","NOR","Norway","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Norway","Vegetables","2016/17",2017,7369,8000,"No",960,560,1160,NA,"Fertilizers Europe","NOR","Norway","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Norway","Pulses (peas, beans)","2016/17",2017,2618,0,"No",0,0,0,NA,"Fertilizers Europe","NOR","Norway","Pulses (peas, beans)","Pulses (peas, beans)","Pulses","Pulses"
"Norway","Potato","2016/17",2017,11728,12000,"No",1200,876,1536,"Data for potatoes can be used as proxy for Roots and tubers","Fertilizers Europe","NOR","Norway","Potato","Potato","Potato","Roots/tubers"
"Norway","Total Grassland","2016/17",2017,653282,643000,"No",66912,9142,27426,NA,"Fertilizers Europe","NOR","Norway","Total Grassland","Grassland","Grassland","Grassland"
"Norway","Fertilized forests","2016/17",2017,NA,8000,"No",1040,0,0,NA,"Fertilizers Europe","NOR","Norway","Fertilized forests","Forestry","Forestry","Residual"
